,concepts,answers,hyes,hno,example_num,obj
7883,hg03,False,1,24,29,large green circle
7884,hg03,False,1,24,30,small green rectangle
7885,hg03,False,0,25,31,small yellow rectangle
7886,hg03,True,24,1,32,large blue circle
7887,hg03,False,0,25,33,medium yellow circle
7888,hg03,False,1,24,34,large green triangle
7889,hg03,False,0,25,35,medium green circle
7890,hg03,True,24,1,36,small blue triangle
7891,hg03,True,25,0,37,large blue triangle
7892,hg03,False,0,25,38,medium yellow rectangle
7893,hg03,True,25,0,39,medium blue rectangle
7894,hg03,True,25,0,40,large blue rectangle
7895,hg03,False,0,25,41,medium yellow circle
7896,hg03,False,0,25,42,small green rectangle
7897,hg03,False,0,25,43,small green circle
7898,hg03,False,0,25,44,large yellow rectangle
7899,hg03,True,25,0,45,large blue circle
7900,hg03,True,25,0,46,medium blue rectangle
7901,hg03,False,0,25,47,small yellow triangle
7902,hg03,False,0,25,48,medium green circle
7903,hg03,False,0,25,49,small yellow rectangle
7904,hg03,False,0,25,50,medium green rectangle
7905,hg03,True,24,1,51,small blue circle
7906,hg03,False,0,25,52,small yellow triangle
7907,hg03,True,24,1,53,medium blue circle
7908,hg03,False,0,25,54,medium yellow rectangle
7909,hg03,False,1,24,55,small yellow circle
7910,hg03,False,0,25,56,medium green circle
7911,hg03,False,0,25,57,large green triangle
7912,hg03,False,1,24,58,medium green rectangle
7913,hg03,True,23,2,59,large blue circle
7914,hg03,False,1,24,60,medium green circle
7915,hg03,False,1,24,61,large green circle
7916,hg03,True,24,1,62,small blue triangle
7917,hg03,True,25,0,63,medium blue rectangle
7918,hg03,False,0,25,64,small yellow triangle
7919,hg03,False,0,25,65,large green triangle
7920,hg03,False,0,25,66,medium yellow rectangle
7921,hg03,True,24,1,67,small blue rectangle
7922,hg03,False,0,25,68,small green triangle
7923,hg03,False,0,25,69,medium yellow triangle
7924,hg03,True,24,1,70,small blue circle
7925,hg03,False,0,24,71,large yellow rectangle
7926,hg03,False,0,24,72,small green triangle
7927,hg03,False,0,24,73,large green rectangle
7928,hg03,False,0,24,74,small green triangle
7929,hg03,False,0,24,75,medium green triangle
7930,hg03,True,23,1,76,large blue circle
7931,hg03,True,23,1,77,small blue rectangle
7932,hg03,False,0,23,78,medium green rectangle
7933,hg03,False,0,23,79,medium yellow rectangle
7934,hg03,False,0,23,80,large yellow triangle
7935,hg03,False,0,23,81,large yellow circle
7936,hg36,False,10,11,0,small blue rectangle
7937,hg36,True,9,12,1,medium blue rectangle
7938,hg36,True,7,14,2,medium green rectangle
7939,hg36,True,10,11,3,medium blue circle
7940,hg36,False,16,5,4,medium yellow circle
7941,hg36,True,2,19,5,large yellow circle
7942,hg36,False,4,17,6,small yellow triangle
7943,hg36,False,14,7,7,medium blue rectangle
7944,hg36,False,2,19,8,small blue triangle
7945,hg36,True,17,4,9,large blue triangle
7946,hg36,True,7,14,10,medium blue rectangle
7947,hg36,False,6,15,11,small green circle
7948,hg36,False,7,14,12,medium yellow rectangle
7949,hg36,True,15,6,13,large yellow rectangle
7950,hg36,True,15,6,14,large green circle
7951,hg36,False,7,14,15,medium blue triangle
7952,hg36,False,2,19,16,small yellow circle
7953,hg36,False,11,10,17,medium blue triangle
7954,hg36,True,15,6,18,large blue triangle
7955,hg36,False,2,19,19,small blue circle
7956,hg36,False,16,5,20,large blue circle
7957,hg36,False,8,13,21,medium green rectangle
7958,hg36,True,19,2,22,large yellow rectangle
7959,hg36,False,5,16,23,medium blue triangle
7960,hg36,False,11,10,24,large blue circle
7961,hg36,False,14,7,25,large blue triangle
7962,hg36,False,1,20,26,small blue circle
7963,hg36,True,15,6,27,large blue circle
7964,hg36,True,20,1,28,large yellow circle
7965,hg36,False,0,21,29,small green circle
7966,hg36,False,2,19,30,small green circle
7967,hg36,False,2,19,31,small yellow circle
7968,hg36,False,17,4,32,large green triangle
7969,hg36,False,2,19,33,small yellow circle
7970,hg36,False,12,9,34,medium green rectangle
7971,hg36,False,3,18,35,small yellow rectangle
7972,hg36,False,2,19,36,small yellow triangle
7973,hg36,False,1,20,37,medium yellow circle
7974,hg36,False,1,20,38,medium green triangle
7975,hg36,False,16,5,39,large yellow triangle
7976,hg36,False,18,3,40,large yellow rectangle
7977,hg36,False,1,20,41,medium green rectangle
7978,hg36,False,1,20,42,small yellow circle
7979,hg36,False,5,16,43,medium green triangle
7980,hg36,False,9,12,44,medium blue rectangle
7981,hg36,False,6,15,45,medium blue triangle
7982,hg36,False,8,13,46,large yellow circle
7983,hg36,False,3,18,47,large green rectangle
7984,hg36,False,4,17,48,medium green rectangle
7985,hg36,False,11,10,49,large green triangle
7986,hg36,False,0,21,50,small yellow circle
7987,hg36,False,11,10,51,large green rectangle
7988,hg36,False,1,20,52,small blue rectangle
7989,hg36,True,11,10,53,large blue rectangle
7990,hg36,True,3,18,54,medium yellow triangle
7991,hg36,False,13,8,55,large blue circle
7992,hg36,False,2,19,56,small green triangle
7993,hg36,False,6,15,57,medium green triangle
7994,hg36,False,4,17,58,medium green rectangle
7995,hg36,False,0,21,59,medium yellow circle
7996,hg36,False,2,19,60,small yellow triangle
7997,hg36,False,14,7,61,large yellow circle
7998,hg36,True,12,9,62,large yellow circle
7999,hg36,False,6,15,63,medium green circle
8000,hg36,False,5,16,64,medium blue circle
8001,hg36,False,2,19,65,small yellow circle
8002,hg36,False,14,7,66,large yellow rectangle
8003,hg36,False,2,19,67,small green circle
8004,hg36,False,15,6,68,large green circle
8005,hg36,False,2,19,69,small blue rectangle
8006,hg36,True,14,7,70,large blue rectangle
8007,hg36,True,8,13,71,medium blue circle
8008,hg88,True,10,14,0,medium blue rectangle
8009,hg88,True,8,16,1,small blue rectangle
8010,hg88,True,11,13,2,medium blue circle
8011,hg88,True,12,12,3,large yellow circle
8012,hg88,True,8,16,4,small yellow circle
8013,hg88,False,8,16,5,large blue triangle
8014,hg88,True,16,7,6,medium green rectangle
8015,hg88,True,16,7,7,medium green circle
8016,hg88,True,22,1,8,small blue circle
8017,hg88,True,4,19,9,small yellow triangle
8018,hg88,False,13,10,10,small green triangle
8019,hg88,True,19,4,11,large yellow circle
8020,hg88,True,19,4,12,medium blue circle
8021,hg88,False,20,3,13,medium yellow rectangle
8022,hg88,True,19,4,14,small yellow rectangle
8023,hg88,True,21,2,15,small yellow circle
8024,hg88,True,20,3,16,large green circle
8025,hg88,True,12,11,17,large green triangle
8026,hg88,False,10,13,18,medium yellow rectangle
8027,hg88,False,20,3,19,medium yellow triangle
8028,hg88,False,21,2,20,medium green rectangle
8029,hg88,False,16,7,21,medium blue rectangle
8030,hg88,True,16,7,22,small green circle
8031,hg88,True,19,4,23,small yellow circle
8032,hg88,True,18,5,24,large green circle
8033,hg88,True,16,7,25,small yellow rectangle
8034,hg88,True,16,7,26,small blue circle
8035,hg88,True,22,1,27,large green rectangle
8036,hg88,True,18,5,28,small green rectangle
8037,hg88,False,7,16,29,medium yellow rectangle
8038,hg88,True,22,1,30,large green circle
8039,hg88,False,5,18,31,medium yellow triangle
8040,hg88,True,20,3,32,small blue circle
8041,hg88,True,17,6,33,small blue rectangle
8042,hg88,False,16,7,34,small yellow rectangle
8043,hg88,False,8,15,35,medium yellow triangle
8044,hg88,False,14,9,36,small blue triangle
8045,hg88,True,13,10,37,medium blue circle
8046,hg88,False,14,9,38,large blue triangle
8047,hg88,False,15,8,39,large blue rectangle
8048,hg88,False,14,9,40,large yellow rectangle
8049,hg88,False,11,12,41,small yellow rectangle
8050,hg88,False,15,8,42,small green rectangle
8051,hg88,True,7,15,43,small blue triangle
8052,hg88,True,18,4,44,small green circle
8053,hg88,True,18,4,45,large green circle
8054,hg88,True,16,6,46,large green rectangle
8055,hg88,True,16,6,47,large green triangle
8056,hg88,False,17,5,48,large green rectangle
8057,hg88,True,15,7,49,small green triangle
8058,hg88,True,15,7,50,small blue circle
8059,hg88,False,10,12,51,large blue rectangle
8060,hg88,True,8,13,52,large yellow triangle
8061,hg88,True,15,6,53,large green circle
8062,hg88,False,5,16,54,small green rectangle
8063,hg88,True,16,5,55,medium blue circle
8064,hg88,True,12,9,56,small blue rectangle
8065,hg88,True,12,9,57,small green circle
8066,hg88,True,16,5,58,medium yellow circle
8067,hg88,False,9,12,59,small yellow rectangle
8068,hg88,True,15,6,60,small yellow circle
8069,hg88,False,6,15,61,medium blue triangle
8070,hg88,True,18,3,62,small yellow circle
8071,hg88,True,21,0,63,large yellow circle
8072,hg88,False,6,15,64,medium blue rectangle
8073,hg88,True,16,5,65,small green circle
8074,hg88,False,7,14,66,large yellow rectangle
8075,hg88,False,7,14,67,large blue triangle
8076,hg88,False,8,13,68,medium green triangle
8077,hg88,False,5,16,69,medium blue rectangle
8078,hg88,False,6,15,70,small blue triangle
8079,hg88,False,9,12,71,large yellow triangle
8080,hg88,False,6,15,72,small green rectangle
8081,hg88,True,6,15,73,small green rectangle
8082,hg88,False,4,17,74,medium yellow triangle
8083,hg88,True,7,14,75,small blue triangle
8084,hg88,True,14,7,76,small yellow circle
8085,hg88,True,17,4,77,large blue circle
8086,hg88,True,17,4,78,medium blue circle
8087,hg88,True,13,8,79,large blue triangle
8088,hg88,False,6,15,80,medium green triangle
8089,hg88,False,9,12,81,large blue triangle
8090,hg88,False,8,13,82,small green rectangle
8091,hg88,False,4,17,83,large yellow triangle
8092,hg88,False,3,18,84,medium yellow rectangle
8093,hg88,True,14,7,85,small yellow rectangle
8094,hg88,True,15,6,86,small blue circle
8095,hg88,False,7,14,87,medium blue rectangle
8096,hg34,False,7,19,0,small yellow rectangle
8097,hg34,True,16,10,1,large yellow circle
8098,hg34,True,16,10,2,large green circle
8099,hg34,False,5,21,3,small green rectangle
8100,hg34,True,10,16,4,medium blue circle
8101,hg34,True,6,20,5,large yellow rectangle
8102,hg34,True,6,20,6,large green rectangle
8103,hg34,True,1,25,7,small blue rectangle
8104,hg34,False,18,8,8,small yellow circle
8105,hg34,False,11,15,9,medium green triangle
8106,hg34,True,20,6,10,large blue rectangle
8107,hg34,False,9,17,11,small yellow triangle
8108,hg34,True,18,8,12,large blue triangle
8109,hg34,True,13,13,13,medium green rectangle
8110,hg34,True,16,10,14,small blue rectangle
8111,hg34,True,23,3,15,large green circle
8112,hg34,False,5,21,16,medium green triangle
8113,hg34,True,26,0,17,large green rectangle
8114,hg34,False,7,19,18,small yellow rectangle
8115,hg34,True,20,6,19,large yellow triangle
8116,hg34,False,5,21,20,small green triangle
8117,hg34,False,6,20,21,small green circle
8118,hg34,True,23,3,22,large yellow triangle
8119,hg34,True,25,1,23,large yellow circle
8120,hg34,True,24,1,24,large green rectangle
8121,hg34,False,1,24,25,small green circle
8122,hg34,False,3,22,26,small yellow rectangle
8123,hg34,False,0,25,27,small yellow circle
8124,hg34,True,22,3,28,large green triangle
8125,hg34,True,22,3,29,large blue triangle
8126,hg34,True,25,0,30,large yellow rectangle
8127,hg34,False,1,24,31,medium green triangle
8128,hg34,True,24,1,32,large blue rectangle
8129,hg34,True,24,1,33,large yellow rectangle
8130,hg34,True,24,1,34,large blue rectangle
8131,hg34,True,9,16,35,medium blue triangle
8132,hg34,True,17,8,36,medium blue circle
8133,hg34,True,18,7,37,medium blue rectangle
8134,hg34,True,12,13,38,small blue circle
8135,hg34,True,14,11,39,medium green rectangle
8136,hg34,True,21,4,40,small blue circle
8137,hg34,True,24,1,41,medium blue rectangle
8138,hg34,True,24,1,42,large yellow circle
8139,hg34,True,8,17,43,small yellow rectangle
8140,hg34,True,19,6,44,small blue circle
8141,hg34,True,23,2,45,medium blue circle
8142,hg34,False,15,10,46,medium yellow rectangle
8143,hg34,True,24,1,47,large blue rectangle
8144,hg34,True,9,16,48,medium yellow rectangle
8145,hg34,True,15,10,49,small blue triangle
8146,hg34,False,8,17,50,small yellow rectangle
8147,hg34,True,13,12,51,medium green triangle
8148,hg34,True,22,3,52,medium green rectangle
8149,hg34,False,5,20,53,small yellow circle
8150,hg34,False,12,13,54,medium yellow rectangle
8151,hg34,True,21,4,55,medium blue rectangle
8152,hg34,False,13,12,56,medium green circle
8153,hg34,False,7,18,57,small green rectangle
8154,hg34,True,25,0,58,large green triangle
8155,hg34,True,24,1,59,large yellow rectangle
8156,hg34,True,24,1,60,large blue triangle
8157,hg34,False,3,22,61,small yellow rectangle
8158,hg34,True,22,3,62,large yellow triangle
8159,hg34,True,22,3,63,large green circle
8160,hg34,False,2,22,64,small green triangle
8161,hg34,False,3,21,65,small yellow circle
8162,hg34,False,12,12,66,medium green triangle
8163,hg34,True,14,10,67,small blue triangle
8164,hg34,True,23,1,68,large blue rectangle
8165,hg101,True,8,17,0,small yellow triangle
8166,hg101,True,16,9,1,large yellow rectangle
8167,hg101,True,21,4,2,medium yellow triangle
8168,hg101,True,7,18,3,medium green triangle
8169,hg101,False,18,7,4,large yellow circle
8170,hg101,True,19,6,5,medium yellow circle
8171,hg101,False,9,16,6,large green circle
8172,hg101,False,2,23,7,large yellow circle
8173,hg101,True,25,0,8,medium yellow circle
8174,hg101,True,20,5,9,medium yellow rectangle
8175,hg101,False,12,13,10,medium blue circle
8176,hg101,True,12,13,11,small blue triangle
8177,hg101,False,14,11,12,medium green circle
8178,hg101,False,1,24,13,large green circle
8179,hg101,False,19,5,14,medium yellow rectangle
8180,hg101,True,18,6,15,small yellow rectangle
8181,hg101,True,7,17,16,medium blue circle
8182,hg101,True,11,13,17,small green rectangle
8183,hg101,False,19,5,18,large yellow rectangle
8184,hg101,True,16,7,19,medium blue triangle
8185,hg101,False,9,14,20,large yellow rectangle
8186,hg101,True,15,8,21,small blue circle
8187,hg101,False,7,16,22,large blue rectangle
8188,hg101,False,6,17,23,large blue triangle
8189,hg101,False,10,13,24,medium yellow rectangle
8190,hg101,True,14,9,25,small green triangle
8191,hg101,False,10,13,26,medium yellow triangle
8192,hg101,True,18,5,27,small green rectangle
8193,hg101,True,18,4,28,medium blue circle
8194,hg101,True,20,2,29,medium blue triangle
8195,hg101,True,8,14,30,large yellow rectangle
8196,hg101,False,5,17,31,large yellow circle
8197,hg101,True,17,5,32,small blue rectangle
8198,hg101,True,20,2,33,medium yellow circle
8199,hg101,True,22,0,34,small yellow triangle
8200,hg101,True,12,10,35,medium yellow rectangle
8201,hg101,True,21,1,36,small yellow circle
8202,hg101,True,19,3,37,medium yellow rectangle
8203,hg101,True,18,4,38,medium green triangle
8204,hg101,False,5,17,39,large blue triangle
8205,hg101,True,20,2,40,small blue rectangle
8206,hg101,False,15,7,41,medium yellow triangle
8207,hg101,False,11,11,42,medium green rectangle
8208,hg101,True,20,2,43,small green triangle
8209,hg101,True,5,17,44,large blue circle
8210,hg101,False,2,20,45,large blue rectangle
8211,hg101,True,21,1,46,small blue rectangle
8212,hg101,False,12,10,47,medium yellow rectangle
8213,hg101,True,18,4,48,small green circle
8214,hg101,True,19,3,49,small green triangle
8215,hg101,True,20,2,50,small blue triangle
8216,hg101,True,5,17,51,large blue rectangle
8217,hg101,True,16,6,52,medium yellow rectangle
8218,hg101,False,7,15,53,large yellow circle
8219,hg101,True,18,4,54,medium green circle
8220,hg101,True,6,16,55,large green circle
8221,hg101,True,21,1,56,medium yellow rectangle
8222,hg101,False,18,4,57,medium green triangle
8223,hg101,True,18,4,58,medium green rectangle
8224,hg101,False,16,6,59,medium blue triangle
8225,hg101,False,7,15,60,large blue triangle
8226,hg101,True,16,6,61,medium blue triangle
8227,hg101,True,12,10,62,large green rectangle
8228,hg101,False,11,11,63,large green circle
8229,hg101,True,17,5,64,small green circle
8230,hg101,True,14,8,65,medium green triangle
8231,hg101,True,18,4,66,small yellow circle
8232,hg101,True,20,2,67,small blue rectangle
8233,hg101,True,19,3,68,large yellow rectangle
8234,hg101,True,18,4,69,medium green circle
8235,hg110,False,12,14,0,large green triangle
8236,hg110,False,9,17,1,small green rectangle
8237,hg110,False,8,18,2,medium green rectangle
8238,hg110,False,8,18,3,small yellow triangle
8239,hg110,False,7,19,4,small blue triangle
8240,hg110,False,6,19,5,small yellow triangle
8241,hg110,False,5,20,6,small yellow rectangle
8242,hg110,False,7,18,7,large yellow rectangle
8243,hg110,False,6,19,8,medium blue rectangle
8244,hg110,False,8,17,9,medium yellow rectangle
8245,hg110,False,7,18,10,medium green triangle
8246,hg110,False,11,14,11,medium blue circle
8247,hg110,True,12,13,12,small green circle
8248,hg110,False,6,19,13,small green rectangle
8249,hg110,False,1,24,14,medium yellow triangle
8250,hg110,False,3,22,15,large yellow circle
8251,hg110,False,2,23,16,small blue rectangle
8252,hg110,False,1,24,17,medium yellow triangle
8253,hg110,False,2,23,18,large blue triangle
8254,hg110,False,2,23,19,small blue triangle
8255,hg110,False,4,21,20,large green rectangle
8256,hg110,True,1,24,21,medium yellow triangle
8257,hg110,False,15,10,22,medium yellow triangle
8258,hg110,False,2,23,23,medium blue circle
8259,hg110,False,5,20,24,large yellow triangle
8260,hg110,False,0,25,25,large yellow triangle
8261,hg110,False,5,20,26,small yellow triangle
8262,hg110,False,8,17,27,medium green triangle
8263,hg110,False,7,18,28,small yellow circle
8264,hg110,False,5,20,29,large green circle
