,model,concept,listnum,first_quarter,last_quarter,overall,chance,human_ove_mean,human_lq_mean,human_lq_median,human_lq_sd,is_boolean,above_chance,delta_lq_median,delta_lq,delta_ove,lq_above_first_percentile,lq_above_fifth_percentile,lq_above_first_quintile,lq_above_first_decile,lq_above_first_quartile,lq_above_sd,lq_above_2sd,lq_above_3sd,lq_at_human_baseline,ove_at_human_baseline,learned
2497,GPT2,hg17,2,0.5,0.8333333333333334,0.75,0.5425347222222222,0.6831275720164609,0.8299319727891156,0.8095238095238095,0.1495567568965183,False,True,0.023809523809523836,0.003401360544217802,0.15020576131687247,True,True,True,True,True,True,True,True,True,True,True
2498,GPT2,hg18,1,0.08333333333333333,0.5833333333333334,0.4791666666666667,0.6050347222222223,0.9514321295143214,0.9952153110047848,1.0,0.0219261994973963,True,False,-0.41666666666666663,-0.4118819776714514,-0.36809879618098806,False,False,False,False,False,False,False,False,False,False,True
2499,GPT2,hg18,2,0.5,0.6666666666666666,0.5333333333333333,0.5002469135802469,0.9108571428571428,0.9555555555555554,1.0,0.0942809041582063,True,True,-0.33333333333333337,-0.28888888888888875,-0.24419047619047618,False,False,False,False,False,False,False,False,False,False,True
2500,GPT2,hg19,1,0.8461538461538461,0.5384615384615384,0.5576923076923077,0.6065088757396451,0.8980338363054412,0.9770723104056436,1.0,0.0833601573057952,True,False,-0.46153846153846156,-0.43861077194410514,-0.35957229784390277,False,False,False,False,False,False,False,False,False,False,False
2501,GPT2,hg19,2,0.5,0.4,0.46153846153846156,0.5029585798816568,0.863756613756614,0.9259259259259258,1.0,0.1833239803076234,True,False,-0.6,-0.5259259259259258,-0.4637566137566139,False,False,False,False,False,False,False,True,False,False,False
2502,GPT2,hg20,1,0.16666666666666666,0.75,0.4666666666666667,0.5555555555555556,0.9149659863945576,0.9682539682539684,1.0,0.1300877338957063,True,True,-0.25,-0.21825396825396837,-0.16496598639455762,True,False,False,False,False,False,True,True,False,False,True
2503,GPT2,hg20,2,0.3,0.3,0.43243243243243246,0.5441928414901388,0.9148302561048244,0.9816933638443937,1.0,0.0367560146549405,True,False,-0.7,-0.6816933638443936,-0.6148302561048244,False,False,False,False,False,False,False,False,False,False,False
2504,GPT2,hg21,1,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.513888888888889,0.7699724517906336,0.8449197860962566,1.0,0.2041912630164362,True,True,-0.4444444444444444,-0.28936423054070104,-0.21441689623507798,True,True,False,True,False,False,True,True,False,False,True
2505,GPT2,hg21,2,0.5384615384615384,0.6923076923076923,0.7142857142857143,0.6751353602665555,0.8433544303797468,0.90625,1.0,0.1509087058456204,True,True,-0.3076923076923077,-0.2139423076923077,-0.1510467380720545,True,True,False,True,False,False,True,True,False,False,True
2506,GPT2,hg22,1,0.5714285714285714,0.2857142857142857,0.4074074074074074,0.5438957475994513,0.8918767507002802,0.9696969696969696,1.0,0.0868502279122895,True,False,-0.7142857142857143,-0.6839826839826839,-0.6061624649859945,False,False,False,False,False,False,False,False,False,False,False
2507,GPT2,hg22,2,0.6,0.7,0.6923076923076923,0.6449704142011834,0.8327020202020203,0.8787878787878789,1.0,0.1696999759233479,True,True,-0.30000000000000004,-0.17878787878787894,-0.13270202020202038,True,True,True,True,False,False,True,True,False,False,True
2508,GPT2,hg23,1,0.45454545454545453,0.9090909090909091,0.5909090909090909,0.5506198347107438,0.9010416666666666,0.9930555555555556,1.0,0.0333043855785605,True,True,-0.09090909090909094,-0.08396464646464652,0.008049242424242431,True,False,False,False,False,False,False,True,False,False,True
2509,GPT2,hg23,2,0.25,0.5833333333333334,0.5434782608695652,0.5151228733459358,0.9149048625792812,0.9586776859504134,1.0,0.1006264104288092,True,True,-0.41666666666666663,-0.37534435261708,-0.3315715292459478,False,False,False,False,False,False,False,False,False,False,True
2510,GPT2,hg24,1,0.6363636363636364,0.7272727272727273,0.6744186046511628,0.7944835045970795,0.8978829389788294,0.9545454545454546,1.0,0.1557230675629172,True,False,-0.2727272727272727,-0.2272727272727273,-0.17061021170610213,True,False,False,False,False,False,True,True,False,False,True
2511,GPT2,hg24,2,0.5454545454545454,0.9090909090909091,0.6190476190476191,0.7551020408163267,0.8624401913875599,0.944976076555024,1.0,0.1582748794930439,True,True,-0.09090909090909094,-0.035885167464114964,0.046650717703349165,True,True,False,False,False,True,True,True,False,False,True
2512,GPT2,hg25,1,0.2727272727272727,0.6363636363636364,0.4523809523809524,0.518140589569161,0.7594936708860761,0.8375,0.95,0.1863296809421408,True,True,-0.3136363636363636,-0.20113636363636367,-0.12313003452243976,True,True,True,True,False,False,True,True,False,False,True
2513,GPT2,hg25,2,0.25,0.6666666666666666,0.5319148936170213,0.511090991398823,0.8155467720685113,0.9141414141414144,1.0,0.1647424891949503,True,True,-0.33333333333333337,-0.24747474747474774,-0.1488801054018447,True,True,False,True,False,False,True,True,False,False,True
2514,GPT2,hg26,1,0.6363636363636364,1.0,0.8571428571428571,0.8673469387755102,0.7766106442577031,0.8263305322128852,0.8235294117647058,0.1237575464110617,False,True,0.17647058823529416,0.17366946778711478,0.2233893557422969,True,True,True,True,True,True,True,True,True,True,True
2515,GPT2,hg26,2,0.75,0.8333333333333334,0.8297872340425532,0.8098687188773199,0.8168498168498168,0.8571428571428571,0.8,0.1329927623216089,False,True,0.033333333333333326,-0.023809523809523725,0.016483516483516536,True,True,True,True,True,True,True,True,True,True,True
2516,GPT2,hg27,1,0.5,0.8,0.7297297297297297,0.8071585098612126,0.7931677018633541,0.8574879227053139,0.8333333333333334,0.1298519812146435,False,False,-0.033333333333333326,-0.05748792270531389,0.006832298136645987,True,True,True,True,True,True,True,True,False,False,True
2517,GPT2,hg27,2,0.8181818181818182,0.5454545454545454,0.5909090909090909,0.6487603305785123,0.751716247139588,0.8832951945080091,0.9473684210526316,0.1748738963344878,False,False,-0.4019138755980862,-0.33784064905346367,-0.20626170168504254,True,True,False,False,False,False,True,True,False,False,False
2518,GPT2,hg28,1,0.5454545454545454,0.5454545454545454,0.5813953488372093,0.5976203353163871,0.7253623188405797,0.8027777777777778,0.8333333333333334,0.2059867849051379,False,False,-0.28787878787878796,-0.2573232323232324,-0.17990777338603425,True,True,False,True,False,False,True,True,False,False,False
2519,GPT2,hg28,2,0.23076923076923078,0.5384615384615384,0.49019607843137253,0.532487504805844,0.7413318657127133,0.8021739130434782,0.95,0.1997162448322756,False,True,-0.4115384615384615,-0.26371237458193975,-0.20287032725117482,True,True,False,True,False,False,True,True,False,False,True
2520,GPT2,hg29,1,0.45454545454545453,0.9090909090909091,0.6097560975609756,0.6311719214753124,0.7964426877470355,0.8358585858585859,0.9444444444444444,0.2054786047114985,False,True,-0.03535353535353536,0.0732323232323232,0.11264822134387353,True,True,True,True,True,True,True,True,True,False,True
2521,GPT2,hg29,2,0.6363636363636364,0.8181818181818182,0.6190476190476191,0.6632653061224489,0.7959866220735784,0.9021739130434784,1.0,0.1645007340208053,False,True,-0.18181818181818177,-0.08399209486166015,0.022195196108239834,True,True,True,True,False,True,True,True,False,False,True
2522,GPT2,hg30,1,0.4,1.0,0.675,0.7449999999999999,0.7740076824583866,0.8131313131313131,0.8888888888888888,0.2013878993674432,False,True,0.11111111111111116,0.18686868686868685,0.22599231754161342,True,True,True,True,True,True,True,True,True,False,True
2523,GPT2,hg30,2,0.5,1.0,0.6666666666666666,0.8024691358024691,0.7857142857142857,0.8703703703703705,0.9444444444444444,0.1647449468459287,False,True,0.05555555555555558,0.12962962962962954,0.2142857142857143,True,True,True,True,True,True,True,True,True,False,True
2524,GPT2,hg31,1,0.46153846153846156,0.38461538461538464,0.46,0.5,0.7397435897435898,0.8400000000000002,0.9,0.1554027026792005,False,False,-0.5153846153846153,-0.45538461538461555,-0.35512820512820514,False,False,False,False,False,False,False,True,False,False,False
2525,GPT2,hg31,2,0.3076923076923077,0.5384615384615384,0.36,0.52,0.8229268292682927,0.9085714285714286,0.9523809523809524,0.1529275909460499,False,True,-0.413919413919414,-0.37010989010989015,-0.2844652908067543,True,False,False,False,False,False,False,True,False,False,True
2526,GPT2,hg32,1,0.3076923076923077,0.5384615384615384,0.4897959183673469,0.510204081632653,0.9030864197530866,0.9642857142857142,1.0,0.1240610997153621,False,True,-0.46153846153846156,-0.42582417582417575,-0.36462488129154813,True,False,False,False,False,False,False,False,False,False,True
2527,GPT2,hg32,2,0.5,0.4,0.45,0.505,0.7559006211180123,0.859903381642512,0.9444444444444444,0.1830656552801586,False,False,-0.5444444444444444,-0.459903381642512,-0.35590062111801224,True,False,False,False,False,False,False,True,False,False,False
2528,GPT2,hg33,1,0.7692307692307693,0.8461538461538461,0.7254901960784313,0.7093425605536332,0.8759553203997648,0.8730158730158731,0.9047619047619048,0.1083226386620969,False,True,-0.05860805860805862,-0.02686202686202699,-0.029801474245918613,True,True,True,True,False,True,True,True,False,False,True
2529,GPT2,hg33,2,0.5833333333333334,0.9166666666666666,0.5531914893617021,0.6903576278859214,0.8536922015182883,0.9232804232804231,0.9444444444444444,0.1205954637041426,False,True,-0.02777777777777779,-0.006613756613756516,0.06297446514837834,True,True,True,True,True,True,True,True,True,False,True
2530,GPT2,hg34,1,0.46153846153846156,0.6153846153846154,0.5102040816326531,0.5351936693044564,0.7005555555555555,0.7763157894736842,0.7894736842105263,0.1475015063228091,False,True,-0.1740890688259109,-0.16093117408906876,-0.08517094017094007,True,True,False,True,False,False,True,True,False,False,True
2531,GPT2,hg34,2,0.2727272727272727,0.9090909090909091,0.6190476190476191,0.572562358276644,0.7277882797731567,0.7898550724637682,0.8333333333333334,0.1320352692629608,False,True,0.07575757575757569,0.11923583662714088,0.18130262931775232,True,True,True,True,True,True,True,True,True,False,True
2532,GPT2,hg35,1,0.5,0.75,0.5319148936170213,0.5002263467632413,0.7681242807825086,0.8931818181818181,0.95,0.1479369141847713,False,True,-0.19999999999999996,-0.14318181818181808,-0.018124280782508606,True,True,False,False,False,True,True,True,False,False,True
2533,GPT2,hg35,2,0.4444444444444444,0.4444444444444444,0.5277777777777778,0.5015432098765432,0.8337595907928387,0.9028132992327366,0.9411764705882352,0.1209369863686638,False,False,-0.49673202614379075,-0.45836885478829215,-0.38931514634839426,False,False,False,False,False,False,False,False,False,False,False
2534,GPT2,hg36,1,0.5833333333333334,0.6666666666666666,0.625,0.6050347222222223,0.6677215189873418,0.6604166666666668,0.65,0.1639227248499189,False,True,0.016666666666666607,0.006249999999999867,-0.0010548523206751481,True,True,True,True,True,True,True,True,True,False,True
2535,GPT2,hg36,2,0.2727272727272727,0.9090909090909091,0.5238095238095238,0.5918367346938775,0.6580687830687831,0.6455026455026455,0.6111111111111112,0.1288443985384753,False,True,0.2979797979797979,0.2635882635882636,0.2510221260221259,True,True,True,True,True,True,True,True,True,False,True
2536,GPT2,hg37,1,0.46153846153846156,0.6923076923076923,0.5714285714285714,0.510204081632653,0.7086834733893558,0.84593837535014,1.0,0.1783062236732722,False,True,-0.3076923076923077,-0.15363068304244776,-0.016375781081663487,True,True,False,True,False,True,True,True,False,False,True
2537,GPT2,hg37,2,0.36363636363636365,0.36363636363636365,0.4634146341463415,0.5669244497323022,0.7485714285714286,0.8083333333333332,0.8611111111111112,0.2059867849051379,False,False,-0.4974747474747475,-0.4446969696969696,-0.3849350649350649,True,False,False,False,False,False,False,True,False,False,False
2538,GPT2,hg38,1,0.5384615384615384,0.6153846153846154,0.7254901960784313,0.5693963860053826,0.6357142857142858,0.6380952380952382,0.6,0.1595415768357233,False,True,0.015384615384615441,-0.02271062271062274,-0.02032967032967037,True,True,True,True,True,True,True,True,True,True,True
2539,GPT2,hg38,2,0.38461538461538464,0.5384615384615384,0.5961538461538461,0.5473372781065089,0.6204761904761905,0.5847619047619047,0.5714285714285714,0.1995550606279435,False,False,-0.03296703296703296,-0.04630036630036627,-0.08201465201465208,True,True,True,True,True,True,True,True,False,True,True
2540,GPT2,hg39,1,0.7692307692307693,0.6923076923076923,0.7959183673469388,0.5468554768846313,0.7532051282051282,0.8075000000000001,0.85,0.1334868907421249,False,True,-0.1576923076923077,-0.11519230769230782,-0.0608974358974359,True,True,True,True,False,True,True,True,False,True,False
2541,GPT2,hg39,2,0.7,0.8,0.775,0.7112499999999999,0.8019736842105264,0.881578947368421,0.9210526315789472,0.1391256830303821,False,True,-0.12105263157894719,-0.08157894736842097,-0.0019736842105263497,True,True,True,True,True,True,True,True,False,False,True
2542,GPT2,hg40,1,0.6153846153846154,0.7692307692307693,0.6923076923076923,0.6664201183431953,0.7045454545454545,0.7012987012987013,0.6666666666666667,0.1782793098006407,False,True,0.10256410256410253,0.06793206793206796,0.0646853146853148,True,True,True,True,True,True,True,True,True,True,True
2543,GPT2,hg40,2,0.3333333333333333,0.6666666666666666,0.4782608695652174,0.5765595463137996,0.6620803522289489,0.7565217391304349,0.75,0.1623899947563747,False,True,-0.08333333333333337,-0.08985507246376823,0.004586314437717731,True,True,True,True,True,True,True,True,False,False,True
2544,GPT2,hg41,1,0.6666666666666666,0.7777777777777778,0.7647058823529411,0.6730103806228374,0.8326446280991735,0.8502673796791442,0.8823529411764706,0.1117890104832452,False,True,-0.10457516339869277,-0.07248960190136644,-0.05486685032139571,True,True,True,True,False,True,True,True,False,False,True
2545,GPT2,hg41,2,0.5,0.75,0.6956521739130435,0.6361058601134215,0.7142857142857144,0.8421052631578947,0.8947368421052632,0.1299396631259721,False,True,-0.14473684210526316,-0.09210526315789469,0.03571428571428559,True,True,True,True,True,True,True,True,False,True,True
2546,GPT2,hg42,1,0.5,0.9285714285714286,0.7142857142857143,0.7551020408163267,0.7727272727272727,0.8295454545454547,0.85,0.0984644501019748,False,True,0.07857142857142863,0.0990259740259739,0.1558441558441559,True,True,True,True,True,True,True,True,True,False,True
2547,GPT2,hg42,2,0.5384615384615384,0.9230769230769231,0.6923076923076923,0.7396449704142012,0.7853231106243154,0.8419913419913421,0.8571428571428571,0.1169832823971572,False,True,0.06593406593406603,0.08108558108558106,0.13775381245260776,True,True,True,True,True,True,True,True,True,False,True
2548,GPT2,hg43,1,0.5384615384615384,0.6923076923076923,0.6538461538461539,0.6449704142011834,0.8566252587991718,0.9358178053830228,1.0,0.1429321374252025,False,True,-0.3076923076923077,-0.24351011307533055,-0.16431756649147955,True,True,False,False,False,False,True,True,False,False,True
2549,GPT2,hg43,2,0.3333333333333333,0.75,0.6222222222222222,0.654320987654321,0.8572343149807939,0.8308080808080807,0.8333333333333334,0.0811624175756979,False,True,-0.08333333333333337,-0.08080808080808066,-0.10723431498079394,True,True,True,True,False,True,True,True,False,False,True
2550,GPT2,hg44,1,0.6428571428571429,0.7857142857142857,0.7547169811320755,0.743681025275899,0.6934225195094763,0.6391304347826087,0.65,0.1366974775848912,False,True,0.13571428571428568,0.14658385093167703,0.09229176620480939,True,True,True,True,True,True,True,True,True,True,True
2551,GPT2,hg44,2,0.45454545454545453,0.7272727272727273,0.6136363636363636,0.6033057851239669,0.673611111111111,0.6479166666666667,0.65,0.1278664396504762,False,True,0.07727272727272727,0.0793560606060606,0.053661616161616243,True,True,True,True,True,True,True,True,True,False,True
2552,GPT2,hg45,1,0.5,0.8,0.6923076923076923,0.6449704142011834,0.7188311688311688,0.7954545454545456,0.8333333333333334,0.1483035036366264,False,True,-0.033333333333333326,0.004545454545454408,0.08116883116883122,True,True,True,True,True,True,True,True,True,False,True
2553,GPT2,hg45,2,0.5384615384615384,0.38461538461538464,0.52,0.5512,0.682312252964427,0.6936758893280632,0.6363636363636364,0.1920151431065789,False,False,-0.2517482517482517,-0.3090605047126786,-0.29769686834904235,False,False,False,False,False,False,True,True,False,False,False
2554,GPT2,hg46,1,0.36363636363636365,0.6363636363636364,0.47619047619047616,0.528344671201814,0.8233333333333335,0.831111111111111,0.8333333333333334,0.0793180813225544,False,True,-0.19696969696969702,-0.19474747474747467,-0.18696969696969712,True,False,False,False,False,False,False,True,False,False,True
2555,GPT2,hg46,2,0.23076923076923078,0.7692307692307693,0.5686274509803921,0.6201460976547482,0.8524150268336316,0.8444055944055944,0.8181818181818182,0.0619828597945309,False,True,-0.04895104895104896,-0.0751748251748251,-0.0831842576028623,True,True,False,False,False,False,True,True,False,False,True
