,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,concept_num,set,data_answer,model_answer,to_annotate
8027.0,same size as a circular object,False,19.0,6.0,0.0,20.0,3.0,0.3978373905951002,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium yellow triangle,hg88,6.0,False,False,True
8028.0,same size as a circular object,False,20.0,6.0,0.0,21.0,2.0,0.5524929672617418,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium green rectangle,hg88,6.0,False,True,True
8029.0,same size as a circular object,False,21.0,7.0,0.0,16.0,7.0,0.186707977497349,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",medium blue rectangle,hg88,7.0,False,False,True
8030.0,same size as a circular object,False,22.0,7.0,1.0,16.0,7.0,0.8961192561255302,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small green circle,hg88,7.0,True,True,True
8031.0,same size as a circular object,False,23.0,7.0,1.0,19.0,4.0,0.90502435262556,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small yellow circle,hg88,7.0,True,True,True
8032.0,same size as a circular object,False,24.0,7.0,1.0,18.0,5.0,0.9752876547233882,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large green circle,hg88,7.0,True,True,True
8033.0,same size as a circular object,False,25.0,7.0,1.0,16.0,7.0,0.725915298515929,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small yellow rectangle,hg88,7.0,True,True,True
8034.0,same size as a circular object,False,26.0,8.0,1.0,16.0,7.0,0.9864059769786307,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small blue circle,hg88,8.0,True,True,True
8035.0,same size as a circular object,False,27.0,8.0,1.0,22.0,1.0,0.8326944227605964,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large green rectangle,hg88,8.0,True,True,True
8036.0,same size as a circular object,False,28.0,8.0,1.0,18.0,5.0,0.9081541036674708,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small green rectangle,hg88,8.0,True,True,True
8037.0,same size as a circular object,False,29.0,8.0,0.0,7.0,16.0,0.080893138273268,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",medium yellow rectangle,hg88,8.0,False,False,True
8038.0,same size as a circular object,False,30.0,8.0,1.0,22.0,1.0,0.9926341543607576,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large green circle,hg88,8.0,True,True,True
8039.0,same size as a circular object,False,31.0,9.0,0.0,5.0,18.0,0.0501813906422512,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",medium yellow triangle,hg88,9.0,False,False,True
8040.0,same size as a circular object,False,32.0,9.0,1.0,20.0,3.0,0.9948073033787068,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small blue circle,hg88,9.0,True,True,True
8041.0,same size as a circular object,False,33.0,9.0,1.0,17.0,6.0,0.9688032482350764,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small blue rectangle,hg88,9.0,True,True,True
8042.0,same size as a circular object,False,34.0,10.0,0.0,16.0,7.0,0.4676904251184623,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small yellow rectangle,hg88,10.0,False,False,True
8043.0,same size as a circular object,False,35.0,10.0,0.0,8.0,15.0,0.0290791422178244,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",medium yellow triangle,hg88,10.0,False,False,True
8044.0,same size as a circular object,False,36.0,11.0,0.0,14.0,9.0,0.3036174041205868,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small blue triangle,hg88,11.0,False,False,True
8045.0,same size as a circular object,False,37.0,11.0,1.0,13.0,10.0,0.9114631914613938,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",medium blue circle,hg88,11.0,True,True,True
8046.0,same size as a circular object,False,38.0,11.0,0.0,14.0,9.0,0.2407854067621428,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large blue triangle,hg88,11.0,False,False,True
8047.0,same size as a circular object,False,39.0,11.0,0.0,15.0,8.0,0.2550919727300424,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large blue rectangle,hg88,11.0,False,False,True
8048.0,same size as a circular object,False,40.0,11.0,0.0,14.0,9.0,0.1587773400241303,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large yellow rectangle,hg88,11.0,False,False,True
8049.0,same size as a circular object,False,41.0,12.0,0.0,11.0,12.0,0.0560684930201205,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small yellow rectangle,hg88,12.0,False,False,True
8050.0,same size as a circular object,False,42.0,12.0,0.0,15.0,8.0,0.0682906506849576,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small green rectangle,hg88,12.0,False,False,True
8051.0,same size as a circular object,False,43.0,13.0,1.0,7.0,15.0,0.8405927970305811,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small blue triangle,hg88,13.0,True,True,True
8052.0,same size as a circular object,False,44.0,13.0,1.0,18.0,4.0,0.979749220641338,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small green circle,hg88,13.0,True,True,True
8053.0,same size as a circular object,False,45.0,13.0,1.0,18.0,4.0,0.9807757728061688,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large green circle,hg88,13.0,True,True,True
8054.0,same size as a circular object,False,46.0,13.0,1.0,16.0,6.0,0.8408527234507801,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large green rectangle,hg88,13.0,True,True,True
8055.0,same size as a circular object,False,47.0,13.0,1.0,16.0,6.0,0.8430577147324811,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large green triangle,hg88,13.0,True,True,True
8056.0,same size as a circular object,False,48.0,14.0,0.0,17.0,5.0,0.0479201702836462,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large green rectangle,hg88,14.0,False,False,True
8057.0,same size as a circular object,False,49.0,14.0,1.0,15.0,7.0,0.9840959312252836,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small green triangle,hg88,14.0,True,True,True
8058.0,same size as a circular object,False,50.0,14.0,1.0,15.0,7.0,0.996698209253168,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small blue circle,hg88,14.0,True,True,True
8059.0,same size as a circular object,False,51.0,14.0,0.0,10.0,12.0,0.0283678164144021,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large blue rectangle,hg88,14.0,False,False,True
8060.0,same size as a circular object,False,52.0,15.0,1.0,8.0,13.0,0.975745348399073,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large yellow triangle,hg88,15.0,True,True,True
8061.0,same size as a circular object,False,53.0,15.0,1.0,15.0,6.0,0.9986017958980256,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large green circle,hg88,15.0,True,True,True
8062.0,same size as a circular object,False,54.0,15.0,0.0,5.0,16.0,0.0212008554136673,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small green rectangle,hg88,15.0,False,False,True
8063.0,same size as a circular object,False,55.0,15.0,1.0,16.0,5.0,0.9940554398928044,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",medium blue circle,hg88,15.0,True,True,True
8064.0,same size as a circular object,False,56.0,16.0,1.0,12.0,9.0,0.9828771241645882,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small blue rectangle,hg88,16.0,True,True,True
8065.0,same size as a circular object,False,57.0,16.0,1.0,12.0,9.0,0.9986929132138584,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small green circle,hg88,16.0,True,True,True
8066.0,same size as a circular object,False,58.0,17.0,1.0,16.0,5.0,0.9909796028726988,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",medium yellow circle,hg88,17.0,True,True,True
8067.0,same size as a circular object,False,59.0,17.0,0.0,9.0,12.0,0.0176934427536252,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small yellow rectangle,hg88,17.0,False,False,True
8068.0,same size as a circular object,False,60.0,18.0,1.0,15.0,6.0,0.9952429206418856,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small yellow circle,hg88,18.0,True,True,True
8069.0,same size as a circular object,False,61.0,19.0,0.0,6.0,15.0,0.0508256594857812,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",medium blue triangle,hg88,19.0,False,False,True
8070.0,same size as a circular object,False,62.0,19.0,1.0,18.0,3.0,0.9643540713715312,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small yellow circle,hg88,19.0,True,True,True
8071.0,same size as a circular object,False,63.0,19.0,1.0,21.0,0.0,0.9956313766435868,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large yellow circle,hg88,19.0,True,True,True
8072.0,same size as a circular object,False,64.0,19.0,0.0,6.0,15.0,0.0340283554822917,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",medium blue rectangle,hg88,19.0,False,False,True
8073.0,same size as a circular object,False,65.0,19.0,1.0,16.0,5.0,0.9652474131544296,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",small green circle,hg88,19.0,True,True,True
8074.0,same size as a circular object,False,66.0,20.0,0.0,7.0,14.0,0.0173759805752524,"""λx.exists(compose11(compose8(and,apply2(same_size,x.o)),circle), x.s)""
",same size as a circular object,"def is_rule(obj):
    return np.any([x.circle and (obj.size == x.size) for x in obj.current_set.objs])",large yellow rectangle,hg88,20.0,False,False,True
